developer_username,developer_email,developer_name,developer_website,customer_username,customer_email,customer_payment_method,application_title,application_version,application_type,free_contains_ads,paid_price,release_version_tag,release_notes,release_date,downloaded,has_review,review_rating,review_comment,review_date,has_transaction,transaction_id,transaction_amount,transaction_date
dev_40,dev_40@example.com,Studio 40,https://studio-40.dev,customer_242,customer_242@mail.com,PayPal,App 235,5.3.3,paid_application,False,25.73,v1.0.6,Release notes batch 333,2024-06-04,False,True,1,Review text 333,2024-08-19,False,,,
dev_154,dev_154@example.com,Studio 154,https://studio-154.dev,customer_439,customer_439@mail.com,GooglePay,App 5,3.9.2,paid_application,False,7.81,v1.7.0,Release notes batch 334,2024-02-29,False,False,,,,False,,,
dev_30,dev_30@example.com,Studio 30,https://studio-30.dev,customer_351,customer_351@mail.com,Card,App 246,3.6.4,paid_application,False,24.65,v2.6.5,Release notes batch 335,2024-03-23,False,False,,,,False,,,
dev_61,dev_61@example.com,Studio 61,https://studio-61.dev,customer_280,customer_280@mail.com,Card,App 327,5.8.9,paid_application,False,19.35,v3.2.0,Release notes batch 336,2025-08-06,True,True,4,Review text 336,2025-07-11,False,,,
dev_107,dev_107@example.com,Studio 107,https://studio-107.dev,customer_350,customer_350@mail.com,GooglePay,App 23,1.3.9,free_application,False,,v1.4.2,Release notes batch 337,2025-03-01,True,False,,,,False,,,
dev_31,dev_31@example.com,Studio 31,https://studio-31.dev,customer_21,customer_21@mail.com,GooglePay,App 321,1.0.5,free_application,True,,v2.3.2,Release notes batch 338,2024-03-17,True,True,3,Review text 338,2024-12-21,False,,,
dev_85,dev_85@example.com,Studio 85,https://studio-85.dev,customer_398,customer_398@mail.com,PayPal,App 346,5.9.9,free_application,False,,v2.9.1,Release notes batch 339,2024-06-20,True,True,3,Review text 339,2026-02-24,False,,,
dev_12,dev_12@example.com,Studio 12,https://studio-12.dev,customer_413,customer_413@mail.com,Card,App 264,5.3.9,paid_application,False,28.99,v6.3.9,Release notes batch 340,2025-11-08,False,False,,,,True,TXN-00340,28.99,2024-07-24
dev_131,dev_131@example.com,Studio 131,https://studio-131.dev,customer_43,customer_43@mail.com,GooglePay,App 257,1.8.9,free_application,True,,v2.5.8,Release notes batch 341,2024-05-01,True,True,1,Review text 341,2025-03-07,False,,,
dev_153,dev_153@example.com,Studio 153,https://studio-153.dev,customer_249,customer_249@mail.com,ApplePay,App 197,5.1.7,paid_application,False,9.15,v6.4.8,Release notes batch 342,2026-08-07,False,True,2,Review text 342,2026-01-01,True,TXN-00342,9.15,2026-07-20
dev_152,dev_152@example.com,Studio 152,https://studio-152.dev,customer_86,customer_86@mail.com,PayPal,App 285,3.5.5,free_application,True,,v1.2.5,Release notes batch 343,2025-10-01,True,False,,,,False,,,
dev_83,dev_83@example.com,Studio 83,https://studio-83.dev,customer_204,customer_204@mail.com,ApplePay,App 62,2.0.1,free_application,False,,v2.4.7,Release notes batch 344,2024-03-29,False,False,,,,False,,,
dev_130,dev_130@example.com,Studio 130,https://studio-130.dev,customer_413,customer_413@mail.com,PayPal,App 274,5.7.7,free_application,True,,v1.6.0,Release notes batch 345,2025-02-21,True,True,1,Review text 345,2025-04-01,False,,,
dev_112,dev_112@example.com,Studio 112,https://studio-112.dev,customer_113,customer_113@mail.com,GooglePay,App 99,3.4.7,paid_application,False,1.59,v1.4.6,Release notes batch 346,2025-06-18,False,False,,,,True,TXN-00346,1.59,2025-11-07
dev_54,dev_54@example.com,Studio 54,https://studio-54.dev,customer_80,customer_80@mail.com,GooglePay,App 183,2.1.9,free_application,True,,v3.6.6,Release notes batch 347,2024-01-19,True,True,5,Review text 347,2025-07-10,False,,,
dev_43,dev_43@example.com,Studio 43,https://studio-43.dev,customer_377,customer_377@mail.com,GooglePay,App 159,1.9.2,paid_application,False,11.73,v1.1.3,Release notes batch 348,2024-12-27,True,True,1,Review text 348,2025-06-11,True,TXN-00348,11.73,2024-11-03
dev_82,dev_82@example.com,Studio 82,https://studio-82.dev,customer_225,customer_225@mail.com,ApplePay,App 174,4.2.2,free_application,False,,v5.6.5,Release notes batch 349,2026-10-06,True,False,,,,False,,,
dev_27,dev_27@example.com,Studio 27,https://studio-27.dev,customer_64,customer_64@mail.com,Card,App 348,1.2.2,free_application,True,,v2.2.3,Release notes batch 350,2024-04-20,False,True,5,Review text 350,2024-04-20,False,,,
dev_91,dev_91@example.com,Studio 91,https://studio-91.dev,customer_438,customer_438@mail.com,Card,App 246,1.9.5,paid_application,False,18.73,v3.6.6,Release notes batch 351,2025-10-02,True,False,,,,True,TXN-00351,18.73,2026-01-21
dev_17,dev_17@example.com,Studio 17,https://studio-17.dev,customer_4,customer_4@mail.com,PayPal,App 239,5.2.7,free_application,True,,v2.4.4,Release notes batch 352,2024-03-24,False,False,,,,False,,,
dev_90,dev_90@example.com,Studio 90,https://studio-90.dev,customer_21,customer_21@mail.com,Card,App 150,2.4.9,paid_application,False,21.25,v1.6.0,Release notes batch 353,2026-12-15,True,True,4,Review text 353,2026-03-18,True,TXN-00353,21.25,2025-08-28
dev_149,dev_149@example.com,Studio 149,https://studio-149.dev,customer_365,customer_365@mail.com,GooglePay,App 89,1.4.7,paid_application,False,6.47,v1.5.6,Release notes batch 354,2025-03-07,True,True,4,Review text 354,2026-12-10,False,,,
dev_19,dev_19@example.com,Studio 19,https://studio-19.dev,customer_513,customer_513@mail.com,PayPal,App 62,3.5.0,paid_application,False,7.57,v5.3.6,Release notes batch 355,2024-08-01,True,False,,,,True,TXN-00355,7.57,2026-04-13
dev_86,dev_86@example.com,Studio 86,https://studio-86.dev,customer_282,customer_282@mail.com,PayPal,App 46,2.3.5,paid_application,False,14.16,v6.2.5,Release notes batch 356,2026-10-22,False,False,,,,False,,,
dev_140,dev_140@example.com,Studio 140,https://studio-140.dev,customer_194,customer_194@mail.com,Card,App 175,4.7.5,paid_application,False,16.28,v6.2.2,Release notes batch 357,2026-03-22,True,True,3,Review text 357,2025-01-15,True,TXN-00357,16.28,2025-05-21
dev_93,dev_93@example.com,Studio 93,https://studio-93.dev,customer_186,customer_186@mail.com,GooglePay,App 262,5.2.7,free_application,False,,v3.4.9,Release notes batch 358,2026-08-10,False,False,,,,False,,,
dev_67,dev_67@example.com,Studio 67,https://studio-67.dev,customer_91,customer_91@mail.com,GooglePay,App 173,3.4.8,paid_application,False,8.55,v4.9.8,Release notes batch 359,2026-12-29,False,False,,,,False,,,
dev_19,dev_19@example.com,Studio 19,https://studio-19.dev,customer_581,customer_581@mail.com,Card,App 222,5.1.2,paid_application,False,11.64,v4.1.5,Release notes batch 360,2026-11-13,False,False,,,,False,,,
dev_20,dev_20@example.com,Studio 20,https://studio-20.dev,customer_21,customer_21@mail.com,PayPal,App 128,5.1.2,paid_application,False,20.1,v6.5.3,Release notes batch 361,2026-11-28,True,False,,,,True,TXN-00361,20.1,2025-06-14
dev_60,dev_60@example.com,Studio 60,https://studio-60.dev,customer_573,customer_573@mail.com,Card,App 184,5.6.4,free_application,False,,v1.6.1,Release notes batch 362,2024-08-28,False,False,,,,False,,,
dev_95,dev_95@example.com,Studio 95,https://studio-95.dev,customer_576,customer_576@mail.com,ApplePay,App 300,2.2.4,free_application,False,,v3.7.7,Release notes batch 363,2026-12-24,True,False,,,,False,,,
dev_129,dev_129@example.com,Studio 129,https://studio-129.dev,customer_261,customer_261@mail.com,PayPal,App 55,1.9.0,paid_application,False,6.84,v4.7.5,Release notes batch 364,2025-06-16,False,False,,,,True,TXN-00364,6.84,2026-02-17
dev_74,dev_74@example.com,Studio 74,https://studio-74.dev,customer_467,customer_467@mail.com,Card,App 40,2.8.8,paid_application,False,25.99,v4.8.4,Release notes batch 365,2026-08-09,True,True,4,Review text 365,2024-09-24,True,TXN-00365,25.99,2024-02-16
dev_12,dev_12@example.com,Studio 12,https://studio-12.dev,customer_376,customer_376@mail.com,ApplePay,App 221,1.0.3,paid_application,False,14.17,v3.1.9,Release notes batch 366,2025-05-09,False,False,,,,False,,,
dev_34,dev_34@example.com,Studio 34,https://studio-34.dev,customer_532,customer_532@mail.com,GooglePay,App 220,5.9.8,paid_application,False,17.46,v4.8.6,Release notes batch 367,2024-10-14,False,False,,,,False,,,
dev_53,dev_53@example.com,Studio 53,https://studio-53.dev,customer_397,customer_397@mail.com,GooglePay,App 162,1.9.6,free_application,False,,v1.7.7,Release notes batch 368,2024-02-25,True,False,,,,False,,,
dev_58,dev_58@example.com,Studio 58,https://studio-58.dev,customer_138,customer_138@mail.com,PayPal,App 154,2.4.0,paid_application,False,26.64,v6.4.8,Release notes batch 369,2024-01-15,True,False,,,,True,TXN-00369,26.64,2024-11-06
dev_15,dev_15@example.com,Studio 15,https://studio-15.dev,customer_292,customer_292@mail.com,GooglePay,App 175,5.1.9,paid_application,False,21.01,v4.2.6,Release notes batch 370,2024-03-18,False,True,3,Review text 370,2025-08-20,True,TXN-00370,21.01,2024-05-26
dev_18,dev_18@example.com,Studio 18,https://studio-18.dev,customer_37,customer_37@mail.com,ApplePay,App 274,5.9.1,free_application,True,,v4.7.8,Release notes batch 371,2025-01-14,False,True,4,Review text 371,2025-11-29,False,,,
dev_70,dev_70@example.com,Studio 70,https://studio-70.dev,customer_23,customer_23@mail.com,GooglePay,App 154,1.6.4,free_application,False,,v5.7.9,Release notes batch 372,2026-04-30,True,False,,,,False,,,
dev_15,dev_15@example.com,Studio 15,https://studio-15.dev,customer_382,customer_382@mail.com,GooglePay,App 161,1.0.4,paid_application,False,27.06,v1.8.1,Release notes batch 373,2024-09-27,True,True,5,Review text 373,2026-04-29,False,,,
dev_158,dev_158@example.com,Studio 158,https://studio-158.dev,customer_406,customer_406@mail.com,GooglePay,App 163,5.1.5,paid_application,False,13.32,v4.1.6,Release notes batch 374,2024-08-22,True,True,5,Review text 374,2026-03-27,False,,,
dev_122,dev_122@example.com,Studio 122,https://studio-122.dev,customer_97,customer_97@mail.com,PayPal,App 208,2.5.2,paid_application,False,23.38,v3.7.9,Release notes batch 375,2025-10-08,True,True,2,Review text 375,2024-08-18,False,,,
dev_151,dev_151@example.com,Studio 151,https://studio-151.dev,customer_179,customer_179@mail.com,ApplePay,App 25,4.8.2,paid_application,False,26.26,v4.2.0,Release notes batch 376,2025-05-31,True,False,,,,True,TXN-00376,26.26,2025-02-13
dev_117,dev_117@example.com,Studio 117,https://studio-117.dev,customer_419,customer_419@mail.com,ApplePay,App 16,3.4.9,free_application,True,,v2.7.7,Release notes batch 377,2026-06-06,True,True,1,Review text 377,2024-01-26,False,,,
dev_121,dev_121@example.com,Studio 121,https://studio-121.dev,customer_274,customer_274@mail.com,PayPal,App 34,3.7.7,free_application,True,,v2.3.4,Release notes batch 378,2025-05-10,False,False,,,,False,,,
dev_72,dev_72@example.com,Studio 72,https://studio-72.dev,customer_316,customer_316@mail.com,GooglePay,App 10,3.8.1,paid_application,False,4.88,v2.5.5,Release notes batch 379,2024-04-27,True,True,3,Review text 379,2026-10-05,True,TXN-00379,4.88,2026-12-06
dev_78,dev_78@example.com,Studio 78,https://studio-78.dev,customer_569,customer_569@mail.com,Card,App 133,3.9.4,paid_application,False,13.31,v3.2.0,Release notes batch 380,2024-03-17,True,False,,,,True,TXN-00380,13.31,2024-05-01
dev_119,dev_119@example.com,Studio 119,https://studio-119.dev,customer_145,customer_145@mail.com,GooglePay,App 236,2.8.1,paid_application,False,25.47,v2.5.7,Release notes batch 381,2026-10-12,True,True,4,Review text 381,2024-03-21,False,,,
dev_129,dev_129@example.com,Studio 129,https://studio-129.dev,customer_140,customer_140@mail.com,Card,App 234,2.1.2,free_application,True,,v2.8.2,Release notes batch 382,2024-05-14,True,True,2,Review text 382,2026-02-18,False,,,
dev_129,dev_129@example.com,Studio 129,https://studio-129.dev,customer_93,customer_93@mail.com,Card,App 22,5.0.1,paid_application,False,7.98,v5.3.1,Release notes batch 383,2025-06-15,False,True,1,Review text 383,2024-12-01,True,TXN-00383,7.98,2026-12-04
dev_114,dev_114@example.com,Studio 114,https://studio-114.dev,customer_220,customer_220@mail.com,PayPal,App 269,2.6.8,paid_application,False,25.99,v5.6.1,Release notes batch 384,2024-12-29,False,False,,,,True,TXN-00384,25.99,2025-02-04
dev_108,dev_108@example.com,Studio 108,https://studio-108.dev,customer_348,customer_348@mail.com,PayPal,App 6,4.5.7,paid_application,False,7.75,v4.3.8,Release notes batch 385,2025-05-09,False,False,,,,True,TXN-00385,7.75,2025-12-02
dev_104,dev_104@example.com,Studio 104,https://studio-104.dev,customer_567,customer_567@mail.com,Card,App 126,4.2.0,free_application,False,,v4.6.7,Release notes batch 386,2024-04-30,False,False,,,,False,,,
dev_57,dev_57@example.com,Studio 57,https://studio-57.dev,customer_20,customer_20@mail.com,Card,App 59,1.0.7,paid_application,False,4.24,v4.3.1,Release notes batch 387,2024-01-11,False,True,5,Review text 387,2024-07-26,True,TXN-00387,4.24,2024-06-18
dev_66,dev_66@example.com,Studio 66,https://studio-66.dev,customer_564,customer_564@mail.com,Card,App 67,2.8.4,free_application,False,,v6.2.9,Release notes batch 388,2026-03-27,True,True,1,Review text 388,2025-09-14,False,,,
dev_140,dev_140@example.com,Studio 140,https://studio-140.dev,customer_170,customer_170@mail.com,GooglePay,App 261,2.2.1,paid_application,False,17.42,v1.3.4,Release notes batch 389,2025-10-25,True,True,1,Review text 389,2026-04-17,True,TXN-00389,17.42,2025-04-10
dev_156,dev_156@example.com,Studio 156,https://studio-156.dev,customer_108,customer_108@mail.com,GooglePay,App 142,4.0.6,paid_application,False,5.01,v2.9.4,Release notes batch 390,2024-10-19,False,False,,,,True,TXN-00390,5.01,2025-09-17
dev_82,dev_82@example.com,Studio 82,https://studio-82.dev,customer_367,customer_367@mail.com,Card,App 181,5.5.4,paid_application,False,9.66,v3.6.0,Release notes batch 391,2025-11-07,True,True,4,Review text 391,2025-05-16,False,,,
dev_5,dev_5@example.com,Studio 5,https://studio-5.dev,customer_306,customer_306@mail.com,PayPal,App 294,1.2.3,paid_application,False,9.33,v5.7.9,Release notes batch 392,2024-02-08,False,False,,,,True,TXN-00392,9.33,2024-02-16
dev_76,dev_76@example.com,Studio 76,https://studio-76.dev,customer_151,customer_151@mail.com,ApplePay,App 211,1.8.3,paid_application,False,20.96,v6.2.7,Release notes batch 393,2024-09-06,True,True,5,Review text 393,2025-10-21,True,TXN-00393,20.96,2026-03-16
dev_7,dev_7@example.com,Studio 7,https://studio-7.dev,customer_59,customer_59@mail.com,ApplePay,App 193,3.7.3,paid_application,False,20.23,v1.0.7,Release notes batch 394,2025-01-31,False,False,,,,False,,,
dev_64,dev_64@example.com,Studio 64,https://studio-64.dev,customer_60,customer_60@mail.com,GooglePay,App 108,2.1.8,paid_application,False,13.84,v2.3.0,Release notes batch 395,2024-07-29,True,False,,,,False,,,
dev_63,dev_63@example.com,Studio 63,https://studio-63.dev,customer_345,customer_345@mail.com,GooglePay,App 295,1.3.2,free_application,True,,v6.0.8,Release notes batch 396,2025-12-19,True,True,2,Review text 396,2024-11-25,False,,,
dev_112,dev_112@example.com,Studio 112,https://studio-112.dev,customer_78,customer_78@mail.com,GooglePay,App 254,4.0.8,paid_application,False,4.03,v1.4.0,Release notes batch 397,2026-08-08,False,False,,,,True,TXN-00397,4.03,2024-11-02
dev_48,dev_48@example.com,Studio 48,https://studio-48.dev,customer_305,customer_305@mail.com,GooglePay,App 279,3.7.6,free_application,True,,v6.1.9,Release notes batch 398,2024-09-23,True,False,,,,False,,,
dev_125,dev_125@example.com,Studio 125,https://studio-125.dev,customer_145,customer_145@mail.com,GooglePay,App 52,4.7.6,free_application,False,,v2.8.1,Release notes batch 399,2024-12-16,False,True,5,Review text 399,2026-06-01,False,,,
dev_60,dev_60@example.com,Studio 60,https://studio-60.dev,customer_339,customer_339@mail.com,PayPal,App 59,4.1.5,free_application,True,,v1.7.2,Release notes batch 400,2024-08-01,False,False,,,,False,,,
dev_146,dev_146@example.com,Studio 146,https://studio-146.dev,customer_88,customer_88@mail.com,GooglePay,App 176,1.5.8,paid_application,False,10.21,v1.6.5,Release notes batch 401,2025-08-20,True,False,,,,False,,,
dev_70,dev_70@example.com,Studio 70,https://studio-70.dev,customer_181,customer_181@mail.com,GooglePay,App 246,1.9.7,free_application,False,,v3.3.6,Release notes batch 402,2026-10-10,True,False,,,,False,,,
dev_115,dev_115@example.com,Studio 115,https://studio-115.dev,customer_267,customer_267@mail.com,GooglePay,App 341,2.7.7,paid_application,False,3.79,v4.8.6,Release notes batch 403,2026-01-23,True,True,2,Review text 403,2024-10-03,True,TXN-00403,3.79,2025-06-13
dev_105,dev_105@example.com,Studio 105,https://studio-105.dev,customer_84,customer_84@mail.com,PayPal,App 306,2.6.9,free_application,True,,v1.5.7,Release notes batch 404,2025-04-02,False,True,1,Review text 404,2026-06-21,False,,,
dev_55,dev_55@example.com,Studio 55,https://studio-55.dev,customer_266,customer_266@mail.com,Card,App 277,2.3.7,free_application,False,,v6.1.8,Release notes batch 405,2024-04-11,False,False,,,,False,,,
dev_10,dev_10@example.com,Studio 10,https://studio-10.dev,customer_535,customer_535@mail.com,GooglePay,App 114,4.0.6,free_application,True,,v5.7.6,Release notes batch 406,2025-01-14,False,True,5,Review text 406,2024-01-12,False,,,
dev_13,dev_13@example.com,Studio 13,https://studio-13.dev,customer_368,customer_368@mail.com,Card,App 15,1.2.0,paid_application,False,26.11,v5.1.8,Release notes batch 407,2024-11-25,False,True,4,Review text 407,2024-01-08,False,,,
dev_52,dev_52@example.com,Studio 52,https://studio-52.dev,customer_575,customer_575@mail.com,GooglePay,App 47,4.9.1,paid_application,False,8.83,v5.0.3,Release notes batch 408,2026-12-02,True,False,,,,True,TXN-00408,8.83,2025-03-09
dev_26,dev_26@example.com,Studio 26,https://studio-26.dev,customer_244,customer_244@mail.com,PayPal,App 68,2.1.6,paid_application,False,18.7,v1.1.3,Release notes batch 409,2026-02-10,False,True,2,Review text 409,2024-02-15,False,,,
dev_99,dev_99@example.com,Studio 99,https://studio-99.dev,customer_255,customer_255@mail.com,Card,App 80,2.6.5,free_application,False,,v3.1.0,Release notes batch 410,2025-08-05,False,True,5,Review text 410,2026-04-22,False,,,
